# ID RA(J2000) DEC(J2000) Z E_Z
        1112   19.2431227   33.6531995  0.07308333  0.00030000
          92   19.0606273   33.3617633  0.08230333  0.00027333
         568   19.2163750   33.3151111 -0.00059921  0.00002072
         131   19.0677083   33.4776667 -0.00064983  0.00001196
         244   19.2116536   33.3909540  0.18644667  0.00019333
        1090   19.1659234   33.2640935  0.06787667  0.00013333
        1433   19.1800000   33.4949722 -0.00064187  0.00001243
          77   19.0677175   33.6590203  0.07758000  0.00017000
         530   19.2278100   33.5792408  0.08593334  0.00017333
         224   19.2768732   33.4688595  0.07347000  0.00017333
        1074   18.8906791   33.4385538  0.24581000  0.00016333
         646   19.1425000   33.5187778 -0.00061420  0.00001756
         447   18.9537409   33.5186239  0.15774333  0.00025667
         929   19.2811964   33.4524702  0.12310000  0.00017333
        1071   19.1126162   33.6090967  0.12024666  0.00038667
          85   19.1268750   33.4356111 -0.00067883  0.00001139
         889   19.3529323   33.4379164  0.07326667  0.00017333
        1552   19.0945417   33.2730556 -0.00056649  0.00003058
         649   19.3229983   33.5661379  0.07766000  0.00020333
           2   19.0360417   33.3296111 -0.00063653  0.00002919
          70   18.9867536   33.5003218  0.10155334  0.00024000
        1485   18.9635833   33.4395278 -0.00064404  0.00001092
        1098   19.0378777   33.4346320  0.10660667  0.00035667
         334   19.0635369   33.6075398  0.16360334  0.00015667
        1242   19.1298750   33.4771111 -0.00068862  0.00002539
         262   19.2659166   33.4879511  0.11980000  0.00023000
         910   19.1504281   33.4749258  0.14695667  0.00024667
        1547   19.2899788   33.5620450  0.02569000  0.00009000
         466   19.3110187   33.4093063  0.11213333  0.00039000
         659   19.1649167   33.5361667 -0.00066244  0.00002568
         634   18.9409302   33.5151118  0.12564667  0.00037333
         209   19.2746916   33.4228203  0.06417666  0.00024667
         593   19.1661769   33.5704548  0.13330001  0.00021667
        1348   19.2094695   33.2083843  0.10514000  0.00018333
         918   19.1288962   33.3288988  0.09942333  0.00035667
         180   18.9675833   33.4084444 -0.00066087  0.00004077
        1566   19.0926250   33.4209444 -0.00061623  0.00002189
         237   19.2696874   33.5376356  0.06038000  0.00028333
         426   19.0516667   33.4098333 -0.00066677  0.00002905
         402   19.2230912   33.2809325  0.10108667  0.00025667
         550   19.2674167   33.3202500 -0.00067176  0.00001725
         883   18.9742083   33.3810278 -0.00063945  0.00003833
         226   19.0277083   33.3228889 -0.00061193  0.00003851
         990   19.2730662   33.2270603  0.08658667  0.00014000
         204   19.3062403   33.3923584  0.20253333  0.00043333
         874   19.3153482   33.4496831  0.17791334  0.00025667
        1548   19.2319168   33.2498573  0.09807333  0.00016000
         445   19.1156179   33.5141050  0.24401000  0.00012000
         323   19.1657918   33.2366483  0.17075001  0.00019000
         850   19.3331698   33.3918201  0.07901000  0.00022000
         406   19.0621970   33.5527913  0.12776667  0.00021667
         146   19.1979326   33.2136278  0.15747666  0.00018667
        1346   19.1945092   33.4505102  0.06382333  0.00017333
          26   19.1263857   33.6109189  0.10451667  0.00020000
         622   18.9047313   33.6328556  0.03820667  0.00010333
         855   19.0002083   33.4038056 -0.00064002  0.00002375
         327   19.0060574   33.4299925  0.12083000  0.00034333
         182   19.1889660   33.2390017  0.03110000  0.00008667
         413   19.0087083   33.2240000 -0.00057750  0.00001143
        1209   18.9560008   33.6495798  0.05810000  0.00018667
         260   19.1315417   33.2275278 -0.00051950  0.00004227
        1184   19.3353818   33.3133594  0.11458000  0.00025667
         641   19.1523422   33.4219656  0.07753333  0.00015667
         608   19.2120000   33.3555556 -0.00059921  0.00001196
        1343   19.2006882   33.5020731  0.05476333  0.00013000
        1305   19.2358517   33.5680903  0.10670000  0.00034667
        1546   19.2046250   33.4553333 -0.00069514  0.00002445
        1388   19.1900000   33.4757500 -0.00065140  0.00001224
         662   19.0663254   33.5562359  0.07035667  0.00017333
         905   19.1096667   33.4267222 -0.00064220  0.00000826
         945   18.9457844   33.4263049  0.08948000  0.00050333
        1331   19.1159583   33.5086944 -0.00066729  0.00001280
         841   19.3374338   33.3971545  0.09856334  0.00016333
         456   18.9239447   33.4971583  0.12400000  0.00086667
         120   19.0815000   33.4556389 -0.00066566  0.00003123
        1528   19.0215833   33.4881667 -0.00070642  0.00001008
         497   19.3475641   33.4037607  0.12168667  0.00022667
        1054   19.3047500   33.5012778 -0.00059940  0.00000797
        1045   19.1193893   33.2582221  0.10416666  0.00021667
         395   18.9777842   33.3089447  0.07652666  0.00013333
         123   19.1640000   33.4024167 -0.00058263  0.00001731
          40   19.2004583   33.5514444 -0.00067227  0.00002117
         623   19.2401599   33.3154431  0.12940666  0.00032667
         788   19.3108259   33.3367609  0.06403334  0.00030333
         650   19.2551250   33.4735278 -0.00064084  0.00000978
        1127   19.3228311   33.5215919  0.06210000  0.00017333
         236   19.1532500   33.3559444 -0.00059193  0.00001842
         875   19.0042961   33.5391783  0.08695666  0.00024000
         667   19.0524013   33.6736149  0.08962000  0.00016000
         587   19.0918333   33.3165000 -0.00056708  0.00000904
         782   19.0093272   33.5244584  0.09628333  0.00016000
        1379   19.1086667   33.4196667 -0.00064398  0.00000865
         416   19.0502500   33.4454722 -0.00065654  0.00001417
         200   19.1872083   33.5343333 -0.00064832  0.00002151
         439   18.9322083   33.4730278 -0.00069651  0.00001223
          29   19.2944766   33.4947102  0.09653334  0.00017333
        1443   19.2861076   33.4114450  0.13107666  0.00017667
        1342   19.0361511   33.3070346  0.13686667  0.00039000
        1137   19.1618750   33.5211111 -0.00065511  0.00001370
         482   18.9318013   33.5405693  0.12380000  0.00017333
        1488   18.9848596   33.2768131  0.15486333  0.00021667
        1177   19.0348753   33.5425683  0.08841000  0.00020333
        1049   18.9126775   33.2457348  0.08736667  0.00021667
        1068   18.8920744   33.2422521  0.07260333  0.00019333
         191   19.3055001   33.5989333  0.24030000  0.00030333
         318   19.1442500   33.5024167 -0.00066581  0.00001990
         571   19.2017083   33.6107778 -0.00077495  0.00002274
        1215   19.1803333   33.5170556 -0.00067197  0.00002455
         246   19.1007083   33.4369167 -0.00062546  0.00001159
         556   19.1340833   33.3983056 -0.00061819  0.00000923
        1219   19.0837083   33.3523889 -0.00058633  0.00004862
        1316   19.1666958   33.3529077  0.10799000  0.00028333
         711   19.1653333   33.3575556 -0.00057066  0.00001304
        1172   19.2039431   33.4104004  0.06037000  0.00016000
         566   19.3370000   33.4671389 -0.00061072  0.00001373
         147   19.2065093   33.4883570  0.12390666  0.00019333
         824   19.2440833   33.4830278 -0.00065700  0.00001493
         888   19.0431667   33.5531667 -0.00062303  0.00001608
        1158   18.9907353   33.5498540  0.11896667  0.00027667
         228   18.9209591   33.3207234  0.03043333  0.00013000
         916   19.0404164   33.6505384  0.03176333  0.00026333
         576   19.2415833   33.4380833 -0.00069314  0.00004691
        1178   19.1283317   33.6390680  0.09038000  0.00011333
        1011   19.0525202   33.2683118  0.05152000  0.00015667
         657   19.2032879   33.2548388  0.06660000  0.00017333
         856   19.2004583   33.5278611 -0.00063007  0.00004208
          61   19.3040777   33.2895817  0.05993333  0.00026000
        1487   19.0297083   33.5681667 -0.00064661  0.00001076
         161   18.9884583   33.4062500 -0.00066652  0.00002764
         489   18.8995305   33.5828320  0.11218667  0.00021667
        1373   19.2281967   33.5129655  0.12622666  0.00024000
         387   19.2453333   33.4605278 -0.00064323  0.00001316
        1104   19.0096667   33.4127222 -0.00065843  0.00001290
         690   18.9099542   33.3125951  0.03013333  0.00017333
         160   19.1266317   33.3906280  0.08910000  0.00013000
         996   19.2634583   33.3667778 -0.00063385  0.00002523
        1509   19.0828750   33.4971667 -0.00070772  0.00001929
         925   19.2679639   33.2193566  0.13865000  0.00020000
        1600   19.0022641   33.2535169  0.13391334  0.00044333
         290   19.3080187   33.6690798  0.06929000  0.00035667
         164   19.2400441   33.5124442  0.08794333  0.00021333
         922   19.1463333   33.3687500 -0.00068520  0.00002655
        1222   19.0433111   33.2423227  0.09565000  0.00017667
        1210   19.2548771   33.4492764  0.11482000  0.00017667
         216   19.3273109   33.2453421  0.07666667  0.00021667
        1431   18.9465833   33.4126944 -0.00062009  0.00000925
        1237   19.2845119   33.6331174  0.12165333  0.00028333
        1359   19.2055010   33.2072097  0.07533666  0.00030000
         817   19.0985849   33.4120912  0.14410000  0.00017000
        1517   19.3223639   33.3447406  0.16078667  0.00030333
         840   19.0780101   33.3280368  0.09384000  0.00017667
        1239   19.3451347   33.5527687  0.09684333  0.00016000
         371   19.0528630   33.3633136  0.08770000  0.00021667
          86   19.2707219   33.2336178  0.09650000  0.00021667
        1033   19.1591667   33.4073056 -0.00060860  0.00002395
         230   19.0278333   33.3760000 -0.00059594  0.00001743
        1306   19.2788711   33.2212085  0.02603000  0.00017667
         302   19.1552917   33.4612222 -0.00069657  0.00002091
         108   18.9843723   33.5574346  0.12105333  0.00043333
         134   19.1717555   33.4710287  0.09573667  0.00013333
        1534   19.1095133   33.5174366  0.06690000  0.00021667
        1308   19.1749431   33.5110162  0.05370333  0.00014000
         574   18.9566802   33.3048459  0.02164667  0.00014000
        1201   19.3401118   33.6114775  0.06219000  0.00021667
        1022   19.0119583   33.4567222 -0.00069580  0.00001837
        1541   19.0437184   33.3432747  0.11669333  0.00024333
        1368   18.9288625   33.4927117  0.11592000  0.00031333
         325   18.9809167   33.3771111 -0.00067698  0.00001002
        1580   19.2286419   33.5773084  0.03660000  0.00011333
         158   19.1828750   33.4680000 -0.00064878  0.00001549
         797   19.2785085   33.6414235  0.12179667  0.00009000
         324   19.2224583   33.3574167 -0.00060743  0.00001253
         365   19.1789479   33.2142824  0.11577667  0.00020000
        1396   19.0915000   33.3771111 -0.00062617  0.00002072
         978   19.0809520   33.2238125  0.10925333  0.00032667
         774   19.2329583   33.4104167 -0.00058396  0.00004377
         335   19.2258750   33.5139722 -0.00064180  0.00002120
         319   19.1603135   33.2264856  0.11196667  0.00021667
         796   19.1411250   33.3906389 -0.00065672  0.00002858
         861   18.8921436   33.6379653  0.11781666  0.00042000
        1384   19.0423321   33.5357674  0.06490333  0.00021667
         461   19.1371667   33.3019167 -0.00061938  0.00001346
         261   19.1752628   33.2625593  0.05936000  0.00020000
        1498   19.3413677   33.2155181  0.07931000  0.00020333
        1514   19.2208298   33.3064453  0.09548333  0.00017000
        1569   19.0642649   33.6345789  0.11920667  0.00018667
         101   19.0873881   33.3379969  0.11338333  0.00021333
        1273   19.2551250   33.4735278 -0.00062865  0.00001246
         536   19.1072205   33.3450904  0.14383334  0.00019333
         321   19.2580474   33.3079607  0.05066667  0.00013000
         590   19.2551395   33.6731206  0.06496666  0.00015333
          74   19.2199591   33.2193544  0.05607000  0.00031667
        1337   19.0920000   33.2872222 -0.00066721  0.00000944
         183   19.0504167   33.2949167 -0.00063856  0.00001028
         533   18.9368716   33.4310236  0.06432334  0.00011667
         176   19.1353750   33.5245278 -0.00067766  0.00001262
         519   19.1101339   33.4713168  0.11129000  0.00020000
        1246   19.1276250   33.5268333 -0.00065375  0.00004057
        1233   19.2757407   33.4383171  0.11902000  0.00017000
         385   19.1058461   33.4856416  0.13863666  0.00052333
        1124   19.0572917   33.3380000 -0.00076531  0.00004270
        1544   18.9961250   33.4601944 -0.00057149  0.00002050
         403   19.0385469   33.5497240  0.12591334  0.00038000
         897   18.9084148   33.3784836  0.08843333  0.00013000
        1095   19.1415833   33.3469444 -0.00065083  0.00004491
          15   18.9047472   33.3222186  0.09512000  0.00020000
         989   19.0490417   33.3895278 -0.00055603  0.00001625
         935   18.9875702   33.3716923  0.12969667  0.00026000
         484   18.9132174   33.2904280  0.10399666  0.00033333
         943   19.1266933   33.5129726  0.06294000  0.00017000
         504   18.9368673   33.4113465  0.09491666  0.00007333
         687   18.9458263   33.6423015  0.03027000  0.00017667
        1319   18.9577486   33.5375610  0.09164666  0.00014333
         259   19.1944583   33.4914444 -0.00057580  0.00004858
        1554   18.9514419   33.2728042  0.16458000  0.00019333
        1578   19.1103333   33.4301111 -0.00063999  0.00000874
         357   19.2850833   33.5425000 -0.00066050  0.00001039
        1503   19.0892083   33.4201111 -0.00065333  0.00002306
         239   19.0801684   33.2780962  0.11846000  0.00020333
         982   19.0425218   33.5389571  0.11096667  0.00017333
        1424   19.0137917   33.4656944 -0.00070348  0.00001909
        1002   19.2979987   33.2992807  0.09049667  0.00020000
         901   19.0807083   33.5572500 -0.00071213  0.00001023
        1421   19.1475499   33.6368643  0.08115333  0.00016000
        1195   19.3087716   33.3770870  0.05653333  0.00017333
         251   19.1326919   33.3325769  0.10687000  0.00024333
         223   19.0770000   33.6314167 -0.00064572  0.00001241
        1207   18.8873438   33.4544190  0.12491667  0.00025667
         776   19.1784912   33.5202518  0.19037333  0.00042333
        1279   18.9783610   33.6368004  0.13797000  0.00025667
        1031   19.3021696   33.4485576  0.09210000  0.00026000
         950   19.2022686   33.6040927  0.06374667  0.00045000
         379   19.1840939   33.3336851  0.14143333  0.00043333
        1401   19.1337911   33.4362423  0.06970333  0.00021667
          47   19.2867437   33.2747680  0.09525333  0.00020000
        1378   18.9855417   33.4166667 -0.00063449  0.00001513
         613   19.2540894   33.6713709  0.08396666  0.00017333
         140   19.2185419   33.5107509  0.12036667  0.00027000
         118   19.2593441   33.2801803  0.14433333  0.00020000
         768   18.8852472   33.4500360  0.06170000  0.00023000
         450   19.2359583   33.4938889 -0.00061858  0.00001036
        1038   19.1573333   33.2863333 -0.00062069  0.00001338
        1188   19.1492917   33.4200278 -0.00063815  0.00001555
        1357   19.0536250   33.3317778 -0.00062426  0.00002607
        1439   19.2386876   33.3143382  0.18089667  0.00046000
          56   19.2759592   33.3887805  0.19231667  0.00039333
         267   18.9504094   33.6280769  0.06581666  0.00023333
         555   19.1720833   33.4838611 -0.00067998  0.00003473
        1369   18.9093819   33.2772605  0.10316667  0.00017667
         199   18.9659259   33.2173040  0.13047333  0.00029000
          71   18.9763012   33.6021761  0.16683666  0.00021333
        1367   19.1676209   33.3335588  0.10776667  0.00030333
        1039   19.2200207   33.4119045  0.10531000  0.00041000
         542   19.2959467   33.3306669  0.04174667  0.00016333
         816   19.0030141   33.5248505  0.07441667  0.00017667
        1216   19.2718720   33.2353765  0.13555667  0.00030667
        1608   18.9198222   33.5581561  0.26354334  0.00036333
         917   19.0723333   33.3950278 -0.00065389  0.00001813
         557   18.9108506   33.3676127  0.06068333  0.00024667
         761   19.2091973   33.2660046  0.11820000  0.00017333
        1493   19.0531667   33.4973611 -0.00076598  0.00001254
         545   19.0697917   33.5064444 -0.00069611  0.00000906
        1631   18.8956990   33.6447113  0.12186667  0.00017333
         580   19.1966250   33.4633056 -0.00061407  0.00002936
         853   18.8950833   33.3797206  0.08052000  0.00026333
         544   19.0287102   33.5983372  0.08602000  0.00010000
        1523   18.9037402   33.5405870  0.06297334  0.00028667
          66   19.2104818   33.2579506  0.03313000  0.00021333
         588   18.9109906   33.2469271  0.05329333  0.00014000
         122   19.0849583   33.6097500 -0.00068831  0.00001669
         363   19.0924167   33.5215833 -0.00070731  0.00001399
        1626   19.0845833   33.5637222 -0.00068092  0.00001265
         115   19.3507722   33.5781103  0.13026333  0.00022000
         526   19.0660478   33.3423484  0.09508333  0.00021333
         269   19.1411250   33.3906389 -0.00064809  0.00000941
         221   18.9361667   33.4196389 -0.00068476  0.00001310
         673   18.9298704   33.3731328  0.11686666  0.00021667
        1150   18.9530000   33.4023333 -0.00065798  0.00001322
        1217   19.0206786   33.4171240  0.16909334  0.00030667
         194   19.0919167   33.3165000 -0.00058913  0.00000986
         172   18.9832490   33.3678042  0.12373333  0.00022000
        1550   19.0936667   33.4182500 -0.00063370  0.00001956
        1312   19.3331377   33.3589973  0.09910667  0.00020000
         431   18.9056667   33.5166389 -0.00067549  0.00001231
        1500   18.9492822   33.4074729  0.05626667  0.00026000
         451   19.1439475   33.4512905  0.11409000  0.00027667
         219   18.9749808   33.2309113  0.05376000  0.00017333
         460   18.9424167   33.4199722 -0.00060294  0.00004246
        1466   18.9975166   33.6708392  0.19132666  0.00024333
          46   19.2621487   33.4227201  0.16906667  0.00023000
        1445   19.0333845   33.3754078  0.08726667  0.00026000
         129   18.9007070   33.3975081  0.07531333  0.00036667
        1077   19.0386667   33.4720556 -0.00066119  0.00002691
        1081   19.3034199   33.6736015  0.08756667  0.00039000
        1320   19.2212083   33.4895833 -0.00059279  0.00001823
        1381   19.0450753   33.5304249  0.13624667  0.00028333
          20   19.0763422   33.3675414  0.07510000  0.00017333
         900   19.0943333   33.3821111 -0.00062760  0.00001514
        1103   19.2601936   33.2553145  0.08465333  0.00017000
         374   18.8933031   33.5054989  0.06503333  0.00026000
          89   19.1954583   33.5699722 -0.00067685  0.00001338
        1240   19.3179253   33.3310346  0.16324334  0.00024667
         740   18.9928310   33.6011257  0.16347000  0.00019000
         716   18.9706667   33.3641944 -0.00059889  0.00004931
         884   19.2508848   33.2549840  0.18948001  0.00019333
         818   19.1574167   33.4880000 -0.00064485  0.00001240
          44   19.0869047   33.3609148  0.07019667  0.00010333
         453   19.2294684   33.5563038  0.02191000  0.00019000
        1003   19.2553918   33.3647397  0.05330000  0.00012000
        1567   19.1040941   33.3993367  0.06153000  0.00020000
        1267   18.9799565   33.5241587  0.11976667  0.00019333
         920   19.2489583   33.4456389 -0.00064055  0.00001016
         211   19.3494778   33.6414896  0.06419667  0.00016333
        1313   19.0741616   33.4016551  0.03516333  0.00010000
        1429   19.0293206   33.3293248  0.04197667  0.00030667
        1012   19.2144134   33.6301411  0.07218000  0.00018667
         979   18.9271437   33.2836401  0.07745667  0.00018667
         285   19.0793373   33.2916283  0.06865000  0.00014000
         898   19.3314759   33.4158341  0.11437000  0.00020333
        1271   18.9679167   33.3476389 -0.00064737  0.00001077
        1138   19.1022529   33.6450496  0.09857000  0.00020333
         877   19.0872171   33.2838353  0.11715667  0.00043333
         195   19.1794320   33.5065517  0.08563667  0.00015333
         249   19.1146810   33.3628283  0.07470000  0.00030333
         119   19.2070000   33.4090556 -0.00059490  0.00001927
        1403   19.3363576   33.5690191  0.10633333  0.00030333
          38   18.9999167   33.3779722 -0.00060463  0.00002395
         448   19.2436308   33.4059599  0.11580000  0.00017333
         179   18.9603122   33.4144896  0.10255667  0.00032000
         810   19.1043333   33.4475278 -0.00058228  0.00001903
        1168   19.0801926   33.6412078  0.19688667  0.00025667
        1155   19.2667660   33.1997057  0.07333667  0.00022667
        1193   19.3422323   33.6703033  0.08963333  0.00017333
          50   18.9425000   33.6636458  0.15677333  0.00017333
        1460   19.0653750   33.4874167 -0.00072893  0.00001847
         364   19.0911976   33.3287976  0.19918001  0.00028333
         452   18.9944447   33.5838122  0.07768667  0.00017000
        1229   19.2846459   33.3166254  0.07673667  0.00027333
        1448   19.2837500   33.4156667 -0.00058313  0.00001633
         356   19.1716568   33.5084347  0.10714334  0.00014667
        1056   19.0862917   33.6572222 -0.00072387  0.00002422
         596   19.1050686   33.4790083  0.08947334  0.00013333
         408   19.0522104   33.3114944  0.12662333  0.00038000
        1529   18.9560417   33.4113056 -0.00065643  0.00001067
        1129   19.2485417   33.4762222 -0.00065319  0.00000992
         706   19.2231667   33.4038056 -0.00066598  0.00001236
        1360   19.1870201   33.3975547  0.16636333  0.00037667
         679   19.1983032   33.6704285  0.08035666  0.00023000
         974   19.1010166   33.4893106  0.11975333  0.00020667
        1481   19.1353750   33.4619722 -0.00066435  0.00001744
         304   19.2435050   33.4825584  0.05853000  0.00018667
        1186   19.1714765   33.6257627  0.06035667  0.00011333
         906   19.3463785   33.2385856  0.06849667  0.00011000
        1213   19.3250153   33.4899831  0.12692000  0.00029000
        1591   18.9782435   33.2613999  0.14990000  0.00026000
         972   19.2426478   33.4921792  0.07072667  0.00024333
         499   19.1756250   33.2903611 -0.00060616  0.00003400
         437   19.2754167   33.5023333 -0.00066683  0.00001630
         359   18.9833333   33.4926111 -0.00066691  0.00001796
          36   18.9640000   33.3698889 -0.00064535  0.00000878
         923   19.2092500   33.4836111 -0.00063221  0.00002274
         192   19.1482500   33.6257222 -0.00062140  0.00002085
         278   19.1911667   33.4805278 -0.00067904  0.00001276
        1304   19.1491386   33.6157547  0.05393667  0.00032667
         144   19.1342500   33.3140278 -0.00060050  0.00001246
        1189   19.0766250   33.4675556 -0.00065565  0.00002519
         443   19.3430138   33.4862097  0.10462666  0.00024667
        1035   18.9092856   33.6444204  0.06679333  0.00014000
        1558   19.2304484   33.4280706  0.07526667  0.00010000
        1484   19.1825417   33.3438889 -0.00055523  0.00001995
         362   18.9941870   33.2622902  0.03806667  0.00008667
        1361   19.0502500   33.3737778 -0.00064354  0.00001751
         570   19.1377500   33.4607500 -0.00062212  0.00000956
        1506   19.3108890   33.5363773  0.06613334  0.00013000
        1120   19.0467975   33.4419062  0.12242000  0.00025000
         880   18.9073680   33.3620608  0.03075667  0.00009667
         281   19.3056211   33.3146480  0.12706667  0.00017333
         248   19.1852500   33.5248056 -0.00066992  0.00003482
         301   18.9272587   33.6087694  0.03616333  0.00021333
         633   19.1607243   33.5555243  0.23289333  0.00029333
          67   19.0320833   33.3570000 -0.00057036  0.00002367
         616   19.0783098   33.3911355  0.12297333  0.00024667
        1289   19.0701769   33.5997835  0.02443000  0.00008667
         934   19.0256344   33.3801291  0.04933000  0.00020333
        1619   19.2022090   33.4040433  0.07172666  0.00022000
        1472   19.2363333   33.3781111 -0.00058567  0.00001196
         197   18.9802865   33.4574415  0.09386333  0.00017000
        1553   19.3515278   33.3591772  0.13538666  0.00014000
         468   19.0124197   33.5370071  0.14215666  0.00042000
         227   19.1371250   33.4801667 -0.00071153  0.00001261
        1497   19.3369029   33.2238443  0.15246667  0.00033000
        1325   19.2019167   33.4797222 -0.00065759  0.00002631
        1601   18.9716250   33.4533056 -0.00063433  0.00004005
         683   19.0645253   33.2887949  0.05055333  0.00025000
         966   19.3048652   33.3645938  0.08681000  0.00023000
         894   19.1279099   33.5959505  0.07287333  0.00025000
         234   18.9432045   33.5449723  0.12403333  0.00021667
         210   18.9741989   33.5380784  0.16040333  0.00020333
        1218   19.2172347   33.2885584  0.07738333  0.00014000
        1549   19.0925417   33.3307500 -0.00058835  0.00000827
         272   19.0042500   33.4170278 -0.00066117  0.00002974
         976   18.8956545   33.6215816  0.07496667  0.00024000
         626   19.1299583   33.5060833 -0.00064416  0.00001643
        1013   19.1717791   33.3189597  0.09532667  0.00012667
         672   19.1373750   33.4801667 -0.00067850  0.00004063
         218   19.1600000   33.3499444 -0.00062427  0.00000949
        1590   19.3288113   33.2629677  0.12516667  0.00017333
         529   19.0719567   33.6070097  0.10766666  0.00052000
        1582   19.0946250   33.4134444 -0.00069062  0.00002455
         422   19.0125912   33.2679669  0.04213667  0.00014667
         540   19.3007728   33.2753514  0.16686666  0.00017333
          16   18.9739159   33.4655200  0.09890000  0.00021667
        1540   18.9479171   33.3189573  0.06126333  0.00016000
         635   19.1390000   33.6194444 -0.00067119  0.00001215
        1559   19.0847345   33.5197860  0.13432333  0.00025000
        1510   19.0006911   33.2876790  0.15046000  0.00012000
         981   19.0077917   33.4192500 -0.00064424  0.00001868
         675   18.9553750   33.4523056 -0.00067990  0.00002242
        1249   19.0266198   33.4106765  0.12729999  0.00019000
        1088   19.1412120   33.6374799  0.05458667  0.00014333
          37   19.1577325   33.3847970  0.11629333  0.00023333
         809   18.9581489   33.6279952  0.08476666  0.00017333
         946   19.0889223   33.5231362  0.10097333  0.00025667
        1356   19.2754258   33.4989107  0.07786334  0.00015333
         937   19.2012373   33.5178999  0.10556334  0.00026333
         930   19.0112379   33.2631979  0.12700000  0.00026000
         684   19.0658189   33.5946004  0.10050000  0.00020667
          42   19.0726600   33.4274686  0.06393334  0.00030333
        1437   19.1137126   33.6488972  0.01917000  0.00015667
         286   19.3453528   33.6068173  0.06927000  0.00021667
        1464   19.1861444   33.2064734  0.11079667  0.00032667
        1504   19.2351200   33.5018197  0.13568000  0.00031333
        1594   19.1857500   33.4233056 -0.00056166  0.00001512
         283   19.0367174   33.4280473  0.02026333  0.00008667
         575   19.2015563   33.3158232  0.13396667  0.00034667
         336   19.0850833   33.4795278 -0.00073969  0.00002301
          96   18.9727613   33.5702313  0.11239000  0.00011667
        1292   19.1432500   33.4666667 -0.00067846  0.00003951
         628   19.2385799   33.5413216  0.05356667  0.00019000
         208   19.2577500   33.4942500 -0.00063806  0.00002797
        1436   19.0104476   33.2153624  0.02780333  0.00014333
         698   19.0075534   33.5380894  0.16425000  0.00034333
        1238   19.0850833   33.4795278 -0.00071964  0.00001320
          98   19.0036406   33.2207074  0.19059333  0.00032667
         727   18.9972726   33.5682825  0.11010333  0.00014000
         215   19.0805000   33.3461667 -0.00058924  0.00002734
        1355   19.2465000   33.3689167 -0.00062315  0.00001434
         860   19.2095716   33.6182730  0.22723334  0.00013000
         902   19.1889112   33.6635085  0.06153000  0.00020000
        1508   19.0849583   33.5904444 -0.00068444  0.00002439
         341   19.1769167   33.3670833 -0.00062999  0.00003607
         273   19.1346418   33.5093002  0.06953000  0.00023000
         730   19.2546563   33.4843088  0.10696334  0.00016000
        1347   18.9305833   33.4900278 -0.00064404  0.00001322
        1568   18.9376367   33.3503770  0.09361666  0.00014000
        1297   19.1168333   33.4286667 -0.00064535  0.00001032
         407   19.0138750   33.4851389 -0.00064191  0.00004463
         313   19.0439066   33.2230949  0.08087333  0.00011000
         314   19.3247835   33.5422183  0.11313666  0.00017000
         762   19.0252230   33.4116345  0.12690000  0.00034333
        1561   19.0355417   33.4960556 -0.00066226  0.00001479
        1475   19.0762917   33.4870000 -0.00066495  0.00000978
         795   19.0659583   33.2969722 -0.00068525  0.00001737
        1389   19.1420592   33.6423365  0.06163333  0.00039000
        1318   19.1834167   33.5123889 -0.00073800  0.00003235
         132   19.0905833   33.5205000 -0.00068259  0.00001357
         186   18.9607500   33.5272778 -0.00071170  0.00001369
        1280   19.3525888   33.4155224  0.14590000  0.00021667
         477   19.2140037   33.5948901  0.09678000  0.00024667
         349   19.3472744   33.4194932  0.07483333  0.00013000
        1477   18.9190922   33.2345627  0.12149667  0.00025667
        1446   19.0002083   33.4038056 -0.00062828  0.00002683
         501   19.1584167   33.5253611 -0.00066211  0.00001544
         235   18.9787287   33.4081439  0.02930333  0.00010000
          78   19.1621510   33.4826327  0.01901333  0.00016000
        1598   19.2024167   33.5990556 -0.00067161  0.00002305
         907   18.8862546   33.5005486  0.17180000  0.00008667
         941   19.1572917   33.5419444 -0.00066110  0.00002825
        1428   19.0308735   33.2250796  0.16688000  0.00027333
          35   18.8976967   33.4535467  0.06738000  0.00020000
        1630   19.1314446   33.2805313  0.09576666  0.00013000
        1435   19.0197083   33.5098056 -0.00065948  0.00002355
         872   19.2938235   33.3428143  0.14222333  0.00027667
         330   18.9940000   33.4479167 -0.00054528  0.00003377
         890   19.2387917   33.3213017  0.05348000  0.00012667
        1322   19.1978988   33.5451647  0.06664333  0.00014333
        1294   19.3020847   33.3276265  0.09295667  0.00022000
        1335   19.2542797   33.4424396  0.03153333  0.00017333
         844   19.0690129   33.6330867  0.09422000  0.00019333
          30   19.1320000   33.3528333 -0.00059050  0.00002209
         189   19.1349167   33.3839722 -0.00062492  0.00001914
        1393   18.9214136   33.3678691  0.10590000  0.00017333
        1398   19.2371526   33.6103701  0.10656667  0.00017333
         808   19.2524167   33.5103611 -0.00063585  0.00001026
        1252   19.1285000   33.4835833 -0.00061632  0.00002041
         233   19.0013581   33.2358681  0.06606667  0.00034667
        1059   19.3019781   33.6592058  0.14116667  0.00033333
        1572   19.2473622   33.2866090  0.04400333  0.00012000
         794   19.2878886   33.4054318  0.20085667  0.00021333
         595   19.2638927   33.4501528  0.13406667  0.00026000
         549   18.9665514   33.5430290  0.10683667  0.00030667
         551   19.1380866   33.4164401  0.10585333  0.00021667
         546   19.2221667   33.3181944 -0.00066687  0.00003004
